20231130|38150|M38150|0|| |17/11/2023|379.4|1|
20231130|38151|M38151|0|| |17/11/2023|351|1|
20231130|38152|M38152|0|| |17/11/2023|161.5|1|
20231130|38153|M38153|0|| |17/11/2023|74|1|
20231130|38294|M38294|0|| |29/11/2023|-52.9|1|
20231130|40882|M40882|0|| |30/11/2023|-869.85|1|
20231231|41865|M41865|0|| |05/12/2023|-240.02|1|
20231231|42296|M42296|0|| |08/12/2023|-960|1|
20231231|42297|M42297|0|| |12/12/2023|-320|1|
20231231|42298|M42298|0|| |12/12/2023|-760|1|
20231231|42299|M42299|0|| |12/12/2023|-510|1|
20231231|42300|M42300|0|| |05/12/2023|-200|1|
20231130|43317|M43317|0|| |30/11/2023|869.85|1|
20231130|43425|M43425|0|| |09/11/2023|250|1|
20231130|45388|M45388|0|| |17/11/2023|-74|1|
20231130|45403|M45403|0|| |17/11/2023|-61|1|
20231130|45405|M45405|0|| |17/11/2023|-121.9|1|
20231130|45408|M45408|0|| |17/11/2023|-294|1|
20231130|45411|M45411|0|| |17/11/2023|-52|1|
20231130|45414|M45414|0|| |17/11/2023|-88.8|1|
20231130|45415|M45415|0|| |17/11/2023|-102.5|1|
20231130|45416|M45416|0|| |17/11/2023|-197|1|
20231130|45417|M45417|0|| |17/11/2023|-379.4|1|
20231130|45418|M45418|0|| |17/11/2023|-351|1|
20231130|45421|M45421|0|| |17/11/2023|-161.5|1|
20231231|46515|M46515|0|| |09/12/2023|-229.5|1|
20231231|46784|M46784|0|| |07/12/2023|93.93|1|
20231231|49883|M49883|0|| |12/12/2023|-835.8|1|
20231231|49884|M49884|0|| |12/12/2023|-318|1|
20231231|49885|M49885|0|| |12/12/2023|-331.45|1|
20231231|49886|M49886|0|| |12/12/2023|-800|1|
20231231|49887|M49887|0|| |12/12/2023|-800|1|
20231231|49888|M49888|0|| |12/12/2023|-900|1|
20231231|49889|M49889|0|| |12/12/2023|-419|1|
20231231|51503|M51503|0|| |12/12/2023|-416.3|1|
